Nombre,Municipio,Categoria,Modalidad,Email,Telefono,Web,Score_Responsabilidad,Motivo_Sector,Motivo_Arraigo,Motivo_Capacidad,Evidencia_Noticias,Analisis_Raw
VT-321537BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-321538BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-321539BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-321540BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-321571BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-321586BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-321650BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-321651BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-321653BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-321661BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-321698BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-321710BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-321712BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-321730BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-321759BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-321787BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-321813BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-321834BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-321841BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-321842BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-321852BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-321870BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-321872BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-321896BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-321897BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-321910BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-321918BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-454474A,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-455467A,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-459351A,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-460410A,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-462529A,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-322132BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-322135BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-322162BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-322185BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-3221BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-322235BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-322293BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-322307BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-322309BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-322310BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-322311BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-322312BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-322316BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-322317BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-322318BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-322319BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-322320BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-322323BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-322324BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
VT-322325BM,BENIDORM,Unidad de Alojamiento Turístico,Unidad de Alojamiento Turístico,,, ,1.5,Sector General (+0.5): Sin prioridad específica.,Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.,,"{""sector"": 0.5, ""territory"": 1.0, ""financial"": 0.0, ""news"": 0.0, ""cre_bonus"": 0.0}","[""Sector General (+0.5)"", ""Municipio Prioritario 'BENIDORM' (+1.0): Sede en zona clave.""]"
